text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation,love,worried,disappointed,proud,embarrassed,jealous,calm,excited
"Săn mã giảm giá xong Dùng trà đào túi lọc vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm nhưng giá này vẫn chấp nhận được.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Săn mã giảm giá xong vòng cổ thú cưng đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút đóng gói nhìn khá gọn.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Lần đầu mua Ban đầu mình sợ cà phê rang xay không hợp, dùng thử rồi thấy ổn hơn tưởng lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
Lần đầu mua Mình lo áo khoác chống nắng không phải hàng chuẩn vì tem nhãn in khá mờ nên chắc mình sẽ theo dõi thêm.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mẹ mình bảo Mua áo khoác chống nắng làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng nên chắc mình sẽ theo dõi thêm.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Mở miếng dán giữ nhiệt ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay nha.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Lần đầu mua đèn bàn kẹp cạnh nhìn ngoài đời kém sang hơn ảnh, đem khoe với bạn hơi ngại nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Lần đầu mua Shop gói mũ lưỡi trai cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình đặt thử Đang chờ dùng cáp chuyển đổi type C lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền á.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Bạn mình nhận xét Giao kẹp giấy màu trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực và mình đã quay clip mở hàng.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mẹ mình bảo Mở máy xay sinh tố cầm tay ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay và mình đã quay clip mở hàng.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Mình lo bánh ăn vặt rong biển không phải hàng chuẩn vì tem nhãn in khá mờ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Săn mã giảm giá xong Mua quạt mini để bàn làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng đóng gói nhìn khá gọn.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Ban đầu mình sợ túi đeo chéo không hợp, dùng thử rồi thấy ổn hơn tưởng nên chắc mình sẽ theo dõi thêm.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Bạn mình nhận xét Ban đầu mình sợ bình tưới cây không hợp, dùng thử rồi thấy ổn hơn tưởng mong shop giữ chất lượng như vậy.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Bạn mình nhận xét ngũ cốc granola bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Mình đặt thử móc treo quần áo đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút luôn.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Giao băng gạc cá nhân trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mình đặt thử Màu của hạt dinh dưỡng mix lệch với ảnh, mình hụt hẫng vì đã chọn rất kỹ nên chắc mình sẽ theo dõi thêm.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Bạn mình nhận xét Dùng balo laptop vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm đóng gói nhìn khá gọn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tui thấy ví mini nhận về đẹp hơn mình tưởng, dùng thử một lúc đã thấy rất hài lòng nên chắc mình sẽ theo dõi thêm.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"Tui thấy móc treo quần áo đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút nên chắc mình sẽ theo dõi thêm.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"nước hoa mini về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Bạn mình nhận xét Đang chờ dùng sách tô màu lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền nha.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Mình đặt thử chuột gaming khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao á.",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Đặt bút màu nước để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu và mình đã quay clip mở hàng.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong khăn choàng mỏng khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Bạn mình nhận xét găng tay chống trơn nhận về đẹp hơn mình tưởng, dùng thử một lúc đã thấy rất hài lòng luôn.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"Bạn mình nhận xét bàn chải đánh răng điện nhìn ngoài đời kém sang hơn ảnh, đem khoe với bạn hơi ngại đóng gói nhìn khá gọn.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Lần đầu mua bảng trắng mini giá mềm nên mình không đòi hỏi nhiều, nhìn chung dùng được nhưng giá này vẫn chấp nhận được.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Bạn mình nhận xét nước hoa mini hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"Săn mã giảm giá xong Mua khẩu trang y tế làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng đóng gói nhìn khá gọn.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Lần đầu mua Mua đèn ngủ hình thú về bị người nhà chê màu, mình hơi quê nhưng chất lượng không tệ và mình đã quay clip mở hàng.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Săn mã giảm giá xong Giao cáp chuyển đổi type C trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực luôn.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mình đặt thử Giao mền mỏng mùa hè trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Bạn mình nhận xét Đặt áo yếm cho bé lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ nên chắc mình sẽ theo dõi thêm.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mẹ mình bảo Dùng miếng dán giữ nhiệt vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm nha.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua khăn choàng mỏng dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực luôn.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Tui thấy áo yếm cho bé dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực và mình đã quay clip mở hàng.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Đang chờ dùng băng gạc cá nhân lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền nha.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Tui thấy ruột gối nằm hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui nên chắc mình sẽ theo dõi thêm.",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"Mình đặt thử Mua khăn lau bếp làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng nha.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Săn mã giảm giá xong Mua khăn choàng mỏng làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng mong shop giữ chất lượng như vậy.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Mình đặt thử khung treo ảnh đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút đóng gói nhìn khá gọn.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mình đặt thử Ban đầu mình sợ chậu cây để bàn không hợp, dùng thử rồi thấy ổn hơn tưởng đóng gói nhìn khá gọn.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Lần đầu mua khẩu trang y tế làm mình bất ngờ vì nhỏ gọn hơn nghĩ, cần dùng thêm mới đánh giá chắc và mình đã quay clip mở hàng.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"quạt mini để bàn bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê mong shop giữ chất lượng như vậy.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Mẹ mình bảo bình tưới cây có điểm ổn nhưng vài chi tiết chưa như mong đợi, mình vừa vui vừa tiếc nên chắc mình sẽ theo dõi thêm.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Mẹ mình bảo Mình mở hạt dinh dưỡng mix ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Bạn mình nhận xét khăn choàng mỏng đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn mong shop giữ chất lượng như vậy.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mẹ mình bảo Mình mở giày sandal ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm nên chắc mình sẽ theo dõi thêm.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Săn mã giảm giá xong khăn choàng mỏng có điểm ổn nhưng vài chi tiết chưa như mong đợi, mình vừa vui vừa tiếc luôn.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Mình đặt thử Mình lo cà phê rang xay không phải hàng chuẩn vì tem nhãn in khá mờ nhưng giá này vẫn chấp nhận được.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mình đặt thử khung treo ảnh nhìn ngoài đời kém sang hơn ảnh, đem khoe với bạn hơi ngại",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Săn mã giảm giá xong chậu cây để bàn có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn đóng gói nhìn khá gọn.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Mình đặt thử bình lọc nước về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu mong shop giữ chất lượng như vậy.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Shop gói bút màu nước cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều mong shop giữ chất lượng như vậy.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Săn mã giảm giá xong Nhìn bạn mua tai nghe chụp tai màu khác đẹp hơn mình hơi ghen, nhưng món của mình vẫn dùng ổn và mình đã quay clip mở hàng.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Lần đầu mua ốp điện thoại trong suốt dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực nha.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua Dùng balo laptop vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm mong shop giữ chất lượng như vậy.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình đặt thử bình tưới cây dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực đóng gói nhìn khá gọn.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Mẹ mình bảo Mở máy xay sinh tố cầm tay ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Giao giá sách để bàn trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực và mình đã quay clip mở hàng.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Săn mã giảm giá xong Mình mở bánh gạo lứt ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm và mình đã quay clip mở hàng.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"mũ lưỡi trai về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mẹ mình bảo giá sách để bàn đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn đóng gói nhìn khá gọn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"quạt mini để bàn về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu đóng gói nhìn khá gọn.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mẹ mình bảo đèn bàn kẹp cạnh có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn nên chắc mình sẽ theo dõi thêm.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Mình đặt thử Shop gói hộp đựng bút cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều luôn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Bạn mình nhận xét Đặt lược massage da đầu để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu và mình đã quay clip mở hàng.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua Ban đầu mình sợ chuột gaming không hợp, dùng thử rồi thấy ổn hơn tưởng lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Lần đầu mua cáp chuyển đổi type C có điểm ổn nhưng vài chi tiết chưa như mong đợi, mình vừa vui vừa tiếc nhưng giá này vẫn chấp nhận được.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Mở bình uống nước trẻ em ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay và mình đã quay clip mở hàng.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Tui thấy Mua lược massage da đầu làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng và mình đã quay clip mở hàng.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Tui thấy đồ chơi xếp hình nhìn ngoài đời xinh hơn hình, mình phấn khích muốn dùng ngay nha.",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"Mẹ mình bảo Đặt quạt mini để bàn lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ luôn.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mình đặt thử bút màu nước đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mẹ mình bảo Ban đầu mình sợ giày sandal không hợp, dùng thử rồi thấy ổn hơn tưởng đóng gói nhìn khá gọn.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
Bạn mình nhận xét Mình lo chuột gaming không phải hàng chuẩn vì tem nhãn in khá mờ nha.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Săn mã giảm giá xong Mua máy xay sinh tố cầm tay làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng đóng gói nhìn khá gọn.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Bạn mình nhận xét Đang chờ dùng ấm siêu tốc lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Lần đầu mua Mở áo choàng tắm ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay á.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Mẹ mình bảo Mình lo bình tưới cây không phải hàng chuẩn vì tem nhãn in khá mờ mong shop giữ chất lượng như vậy.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tui thấy Đặt bộ ga gối để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu nên chắc mình sẽ theo dõi thêm.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Mình háo hức mở hộp quà giấy, kết quả ổn thôi chứ chưa quá xuất sắc á.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Mình đặt thử Ban đầu mình sợ bìa hồ sơ nhựa không hợp, dùng thử rồi thấy ổn hơn tưởng mong shop giữ chất lượng như vậy.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Mẹ mình bảo khung treo ảnh đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút nhưng giá này vẫn chấp nhận được.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Bạn mình nhận xét bút màu nước dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực nha.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Mình đặt thử Nhìn bạn mua khăn lau bếp màu khác đẹp hơn mình hơi ghen, nhưng món của mình vẫn dùng ổn nha.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Lần đầu mua Mình mở nến thơm ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm mong shop giữ chất lượng như vậy.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Đặt bìa hồ sơ nhựa để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"webcam học online đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn nha.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình đặt thử sữa rửa mặt dịu nhẹ bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê nha.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Tui thấy Đặt găng tay chống trơn lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ mong shop giữ chất lượng như vậy.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"băng gạc cá nhân có lỗi nhỏ nhưng shop phản hồi lịch sự, mình bớt khó chịu hơn nhưng giá này vẫn chấp nhận được.",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"Mình đặt thử túi đeo chéo khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao và mình đã quay clip mở hàng.",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"ruột gối nằm khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao và mình đã quay clip mở hàng.",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Mẹ mình bảo kệ góc phòng tắm nhận về đẹp hơn mình tưởng, dùng thử một lúc đã thấy rất hài lòng luôn.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"Tui thấy Nhìn bạn mua túi chườm lạnh màu khác đẹp hơn mình hơi ghen, nhưng món của mình vẫn dùng ổn nha.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Săn mã giảm giá xong giày sandal đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn mong shop giữ chất lượng như vậy.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua miếng kê cổ tay đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút mong shop giữ chất lượng như vậy.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
Mình lo chậu cây để bàn không phải hàng chuẩn vì tem nhãn in khá mờ luôn.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tui thấy Canh sale mua được váy midi giá tốt, cảm giác lời thật sự nha.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Mình đặt thử Đang chờ dùng lược chải chó mèo lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Săn mã giảm giá xong vớ cổ cao hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui nên chắc mình sẽ theo dõi thêm.",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"ruột gối nằm đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua Giao ruột gối nằm trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực đóng gói nhìn khá gọn.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Đặt đèn ngủ hình thú lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ mong shop giữ chất lượng như vậy.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Đặt bánh gạo lứt để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua Dùng trà đào túi lọc vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm nha.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Giao nước hoa mini trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực đóng gói nhìn khá gọn.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mình đặt thử Dùng sổ ghi chú vài ngày thấy ổn định, không lỗi vặt nên mình khá an tâm nhưng giá này vẫn chấp nhận được.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua Ban đầu mình sợ bộ muỗng nĩa inox không hợp, dùng thử rồi thấy ổn hơn tưởng luôn.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Mở áo yếm cho bé ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong bát ăn cho mèo dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Bạn mình nhận xét lược chải chó mèo nhận về đẹp hơn mình tưởng, dùng thử một lúc đã thấy rất hài lòng mong shop giữ chất lượng như vậy.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"Bạn mình nhận xét balo laptop có điểm ổn nhưng vài chi tiết chưa như mong đợi, mình vừa vui vừa tiếc và mình đã quay clip mở hàng.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Đang chờ dùng nến thơm lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền và mình đã quay clip mở hàng.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Tui thấy Mở mũ lưỡi trai ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay luôn.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Đang chờ dùng mật ong chai nhỏ lâu hơn, hiện tại thấy ổn nhưng vẫn hơi lo độ bền và mình đã quay clip mở hàng.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Mẹ mình bảo Mình mở miếng kê cổ tay ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Lần đầu mua Mua miếng dán giữ nhiệt về bị người nhà chê màu, mình hơi quê nhưng chất lượng không tệ nha.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Bạn mình nhận xét khung treo ảnh giá mềm nên mình không đòi hỏi nhiều, nhìn chung dùng được nha.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua Đặt miếng kê cổ tay lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ mong shop giữ chất lượng như vậy.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tui thấy giày sandal đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mình háo hức mở khăn lau bếp, kết quả ổn thôi chứ chưa quá xuất sắc và mình đã quay clip mở hàng.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Bạn mình nhận xét lược massage da đầu dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Canh sale mua được hộp quà giấy giá tốt, cảm giác lời thật sự á.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Săn mã giảm giá xong Mở son dưỡng môi ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Canh sale mua được túi chườm lạnh giá tốt, cảm giác lời thật sự và mình đã quay clip mở hàng.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Bạn mình nhận xét Mình háo hức mở găng tay chống trơn, kết quả ổn thôi chứ chưa quá xuất sắc mong shop giữ chất lượng như vậy.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Tui thấy giá sách để bàn về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu mong shop giữ chất lượng như vậy.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Săn mã giảm giá xong Mở sách tô màu ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Nhìn bạn mua sữa rửa mặt dịu nhẹ màu khác đẹp hơn mình hơi ghen, nhưng món của mình vẫn dùng ổn nhưng giá này vẫn chấp nhận được.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Mình đặt thử Giao ốp điện thoại trong suốt trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực nha.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mẹ mình bảo bát ăn cho mèo đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn luôn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua ốp điện thoại trong suốt về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu nên chắc mình sẽ theo dõi thêm.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
